fips_code,county_name,state_code,estimated_hesitant,estimated_hesitant_or_unsure,estimated_strongly_hesitant,social_vulnerability_index,svi_category,ability_to_handle_a_covid,cvac_category
28063,"Jefferson County, Mississippi",MS,0.1752,0.281,0.1211,0.96,Very High Vulnerability,0.97,Very High Concern
27145,"Stearns County, Minnesota",MN,0.0798,0.1248,0.0436,0.39,Low Vulnerability,0.27,Low Concern
29027,"Callaway County, Missouri",MO,0.142,0.1935,0.0846,0.32,Low Vulnerability,0.65,High Concern
27133,"Rock County, Minnesota",MN,0.0788,0.1211,0.0428,0.15,Very Low Vulnerability,0.17,Very Low Concern
28001,"Adams County, Mississippi",MS,0.1752,0.281,0.1211,0.99,Very High Vulnerability,0.92,Very High Concern
27111,"Otter Tail County, Minnesota",MN,0.0719,0.1093,0.0385,0.21,Low Vulnerability,0.29,Low Concern
28113,"Pike County, Mississippi",MS,0.1752,0.281,0.1211,0.99,Very High Vulnerability,0.9,Very High Concern
27081,"Lincoln County, Minnesota",MN,0.0798,0.1233,0.0432,0.07,Very Low Vulnerability,0.23,Low Concern
28151,"Washington County, Mississippi",MS,0.1913,0.3145,0.1334,0.98,Very High Vulnerability,0.94,Very High Concern
29007,"Audrain County, Missouri",MO,0.1539,0.2112,0.0923,0.62,High Vulnerability,0.66,High Concern
28057,"Itawamba County, Mississippi",MS,0.1761,0.2802,0.1194,0.55,Moderate Vulnerability,0.62,High Concern
28087,"Lowndes County, Mississippi",MS,0.168,0.2764,0.1146,0.8,High Vulnerability,0.73,High Concern
28161,"Yalobusha County, Mississippi",MS,0.189,0.307,0.1309,0.73,High Vulnerability,0.98,Very High Concern
27167,"Wilkin County, Minnesota",MN,0.0719,0.1093,0.0385,0.19,Very Low Vulnerability,0.13,Very Low Concern
27103,"Nicollet County, Minnesota",MN,0.0738,0.1164,0.0389,0.25,Low Vulnerability,0.38,Low Concern
28035,"Forrest County, Mississippi",MS,0.1836,0.2909,0.1256,0.94,Very High Vulnerability,0.81,Very High Concern
28023,"Clarke County, Mississippi",MS,0.1814,0.2915,0.1256,0.67,High Vulnerability,0.94,Very High Concern
28079,"Leake County, Mississippi",MS,0.1916,0.3008,0.1318,0.99,Very High Vulnerability,0.99,Very High Concern
28121,"Rankin County, Mississippi",MS,0.175,0.2671,0.1189,0.31,Low Vulnerability,0.45,Moderate Concern
28143,"Tunica County, Mississippi",MS,0.1857,0.3014,0.1262,0.97,Very High Vulnerability,0.95,Very High Concern
28065,"Jefferson Davis County, Mississippi",MS,0.193,0.3016,0.1349,0.84,Very High Vulnerability,0.98,Very High Concern
28099,"Neshoba County, Mississippi",MS,0.1916,0.3008,0.1318,0.97,Very High Vulnerability,0.98,Very High Concern
40063,"Hughes County, Oklahoma",OK,0.187,0.2529,0.1307,0.81,Very High Vulnerability,0.88,Very High Concern
41047,"Marion County, Oregon",OR,0.1121,0.1429,0.0841,0.85,Very High Vulnerability,0.59,Moderate Concern
40127,"Pushmataha County, Oklahoma",OK,0.206,0.2715,0.1436,0.79,High Vulnerability,0.92,Very High Concern
39101,"Marion County, Ohio",OH,0.1586,0.2197,0.0961,0.64,High Vulnerability,0.36,Low Concern
40101,"Muskogee County, Oklahoma",OK,0.1982,0.262,0.1376,0.93,Very High Vulnerability,0.77,High Concern
41001,"Baker County, Oregon",OR,0.1148,0.1453,0.088,0.69,High Vulnerability,0.52,Moderate Concern
39111,"Monroe County, Ohio",OH,0.1477,0.2038,0.0894,0.44,Moderate Vulnerability,0.55,Moderate Concern
41011,"Coos County, Oregon",OR,0.1209,0.1537,0.0909,0.74,High Vulnerability,0.54,Moderate Concern
39121,"Noble County, Ohio",OH,0.1477,0.2038,0.0894,0.43,Moderate Vulnerability,0.55,Moderate Concern
40037,"Creek County, Oklahoma",OK,0.1821,0.2392,0.1264,0.49,Moderate Vulnerability,0.62,High Concern
29199,"Scotland County, Missouri",MO,0.1464,0.2059,0.0878,0.53,Moderate Vulnerability,0.7,High Concern
30093,"Silver Bow County, Montana",MT,0.2268,0.2694,0.1537,0.53,Moderate Vulnerability,0.28,Low Concern
29151,"Osage County, Missouri",MO,0.142,0.1935,0.0846,0.05,Very Low Vulnerability,0.6,Moderate Concern
30063,"Missoula County, Montana",MT,0.2397,0.2895,0.1622,0.18,Very Low Vulnerability,0.15,Very Low Concern
29209,"Stone County, Missouri",MO,0.143,0.1978,0.0863,0.35,Low Vulnerability,0.53,Moderate Concern
30065,"Musselshell County, Montana",MT,0.2639,0.3131,0.1799,0.36,Low Vulnerability,0.46,Moderate Concern
30031,"Gallatin County, Montana",MT,0.2195,0.2623,0.146,0.04,Very Low Vulnerability,0.14,Very Low Concern
29031,"Cape Girardeau County, Missouri",MO,0.1434,0.2029,0.0858,0.41,Moderate Vulnerability,0.4,Moderate Concern
29177,"Ray County, Missouri",MO,0.1441,0.2003,0.0858,0.26,Low Vulnerability,0.7,High Concern
29041,"Chariton County, Missouri",MO,0.1512,0.211,0.0903,0.19,Very Low Vulnerability,0.59,Moderate Concern
29149,"Oregon County, Missouri",MO,0.1646,0.2288,0.1006,0.49,Moderate Vulnerability,0.8,High Concern
30033,"Garfield County, Montana",MT,0.2639,0.3131,0.1799,0.01,Very Low Vulnerability,0.3,Low Concern
29201,"Scott County, Missouri",MO,0.1434,0.2029,0.0858,0.78,High Vulnerability,0.64,High Concern
30003,"Big Horn County, Montana",MT,0.2639,0.3131,0.1799,0.83,Very High Vulnerability,0.72,High Concern
29085,"Hickory County, Missouri",MO,0.1567,0.2204,0.0948,0.47,Moderate Vulnerability,0.67,High Concern
29105,"Laclede County, Missouri",MO,0.1567,0.2204,0.0948,0.62,High Vulnerability,0.65,High Concern
29169,"Pulaski County, Missouri",MO,0.1544,0.2185,0.094,0.65,High Vulnerability,0.8,Very High Concern
29071,"Franklin County, Missouri",MO,0.1453,0.198,0.0861,0.15,Very Low Vulnerability,0.45,Moderate Concern
30073,"Pondera County, Montana",MT,0.267,0.3233,0.1824,0.83,Very High Vulnerability,0.4,Low Concern
29095,"Jackson County, Missouri",MO,0.1294,0.1831,0.0751,0.54,Moderate Vulnerability,0.62,High Concern
29215,"Texas County, Missouri",MO,0.1646,0.2288,0.1006,0.83,Very High Vulnerability,0.94,Very High Concern
29159,"Pettis County, Missouri",MO,0.1512,0.211,0.0903,0.8,Very High Vulnerability,0.84,Very High Concern
29225,"Webster County, Missouri",MO,0.1425,0.1946,0.0855,0.64,High Vulnerability,0.82,Very High Concern
29047,"Clay County, Missouri",MO,0.1262,0.1733,0.0729,0.14,Very Low Vulnerability,0.42,Moderate Concern
29135,"Moniteau County, Missouri",MO,0.142,0.1935,0.0846,0.51,Moderate Vulnerability,0.83,Very High Concern
30081,"Ravalli County, Montana",MT,0.2397,0.2895,0.1622,0.19,Very Low Vulnerability,0.2,Very Low Concern
30017,"Custer County, Montana",MT,0.2639,0.3131,0.1799,0.29,Low Vulnerability,0.29,Low Concern
30047,"Lake County, Montana",MT,0.2397,0.2895,0.1622,0.65,High Vulnerability,0.37,Low Concern
29183,"St. Charles County, Missouri",MO,0.1107,0.149,0.0648,0.04,Very Low Vulnerability,0.32,Low Concern
29223,"Wayne County, Missouri",MO,0.1666,0.2322,0.101,0.76,High Vulnerability,0.93,Very High Concern
29055,"Crawford County, Missouri",MO,0.138,0.1932,0.0831,0.76,High Vulnerability,0.89,Very High Concern
30057,"Madison County, Montana",MT,0.2268,0.2694,0.1537,0.17,Very Low Vulnerability,0.23,Low Concern
29111,"Lewis County, Missouri",MO,0.1464,0.2059,0.0878,0.45,Moderate Vulnerability,0.82,Very High Concern
30067,"Park County, Montana",MT,0.2195,0.2623,0.146,0.07,Very Low Vulnerability,0.35,Low Concern
29175,"Randolph County, Missouri",MO,0.1512,0.211,0.0903,0.56,Moderate Vulnerability,0.67,High Concern
30055,"McCone County, Montana",MT,0.2639,0.3131,0.1799,0.08,Very Low Vulnerability,0.21,Low Concern
30009,"Carbon County, Montana",MT,0.2195,0.2623,0.146,0.04,Very Low Vulnerability,0.1,Very Low Concern
29033,"Carroll County, Missouri",MO,0.1512,0.211,0.0903,0.53,Moderate Vulnerability,0.72,High Concern
29093,"Iron County, Missouri",MO,0.1666,0.2322,0.101,0.78,High Vulnerability,0.75,High Concern
29097,"Jasper County, Missouri",MO,0.1574,0.2191,0.0944,0.66,High Vulnerability,0.69,High Concern
29119,"McDonald County, Missouri",MO,0.143,0.1978,0.0863,0.86,Very High Vulnerability,0.95,Very High Concern
29157,"Perry County, Missouri",MO,0.1638,0.2274,0.0985,0.23,Low Vulnerability,0.61,High Concern
29063,"DeKalb County, Missouri",MO,0.1545,0.2142,0.0922,0.41,Moderate Vulnerability,0.86,Very High Concern
29073,"Gasconade County, Missouri",MO,0.138,0.1932,0.0831,0.09,Very Low Vulnerability,0.49,Moderate Concern
29117,"Livingston County, Missouri",MO,0.1482,0.2059,0.09,0.37,Low Vulnerability,0.71,High Concern
29147,"Nodaway County, Missouri",MO,0.1482,0.2059,0.09,0.22,Low Vulnerability,0.76,High Concern
30035,"Glacier County, Montana",MT,0.2461,0.291,0.1669,0.86,Very High Vulnerability,0.63,High Concern
29083,"Henry County, Missouri",MO,0.1576,0.218,0.0958,0.6,Moderate Vulnerability,0.63,High Concern
29171,"Putnam County, Missouri",MO,0.1482,0.2059,0.09,0.58,Moderate Vulnerability,0.78,High Concern
29053,"Cooper County, Missouri",MO,0.1512,0.211,0.0903,0.39,Low Vulnerability,0.75,High Concern
29137,"Monroe County, Missouri",MO,0.1464,0.2059,0.0878,0.39,Low Vulnerability,0.88,Very High Concern
30087,"Rosebud County, Montana",MT,0.2639,0.3131,0.1799,0.61,High Vulnerability,0.59,Moderate Concern
29127,"Marion County, Missouri",MO,0.1464,0.2059,0.0878,0.55,Moderate Vulnerability,0.6,Moderate Concern
29203,"Shannon County, Missouri",MO,0.1646,0.2288,0.1006,0.64,High Vulnerability,0.86,Very High Concern
30025,"Fallon County, Montana",MT,0.2639,0.3131,0.1799,0.02,Very Low Vulnerability,0.29,Low Concern
29189,"St. Louis County, Missouri",MO,0.1067,0.1518,0.0616,0.26,Low Vulnerability,0.33,Low Concern
29181,"Ripley County, Missouri",MO,0.1666,0.2322,0.101,0.71,High Vulnerability,0.92,Very High Concern
29043,"Christian County, Missouri",MO,0.1425,0.1946,0.0855,0.15,Very Low Vulnerability,0.45,Moderate Concern
29107,"Lafayette County, Missouri",MO,0.1441,0.2003,0.0858,0.39,Low Vulnerability,0.59,Moderate Concern
29227,"Worth County, Missouri",MO,0.1482,0.2059,0.09,0.22,Low Vulnerability,0.48,Moderate Concern
30005,"Blaine County, Montana",MT,0.267,0.3233,0.1824,0.92,Very High Vulnerability,0.66,High Concern
30079,"Prairie County, Montana",MT,0.2639,0.3131,0.1799,0.08,Very Low Vulnerability,0.2,Very Low Concern
29213,"Taney County, Missouri",MO,0.143,0.1978,0.0863,0.82,Very High Vulnerability,0.63,High Concern
29161,"Phelps County, Missouri",MO,0.138,0.1932,0.0831,0.66,High Vulnerability,0.69,High Concern
30015,"Chouteau County, Montana",MT,0.267,0.3233,0.1824,0.48,Moderate Vulnerability,0.54,Moderate Concern
30059,"Meagher County, Montana",MT,0.267,0.3233,0.1824,0.05,Very Low Vulnerability,0.27,Low Concern
30069,"Petroleum County, Montana",MT,0.267,0.3233,0.1824,0.0,Very Low Vulnerability,0.38,Low Concern
29035,"Carter County, Missouri",MO,0.1666,0.2322,0.101,0.75,High Vulnerability,0.89,Very High Concern
29187,"St. Francois County, Missouri",MO,0.1638,0.2274,0.0985,0.7,High Vulnerability,0.61,High Concern
29099,"Jefferson County, Missouri",MO,0.1435,0.1955,0.0849,0.19,Very Low Vulnerability,0.48,Moderate Concern
30023,"Deer Lodge County, Montana",MT,0.2268,0.2694,0.1537,0.47,Moderate Vulnerability,0.36,Low Concern
30045,"Judith Basin County, Montana",MT,0.267,0.3233,0.1824,0.02,Very Low Vulnerability,0.34,Low Concern
30089,"Sanders County, Montana",MT,0.2397,0.2895,0.1622,0.35,Low Vulnerability,0.49,Moderate Concern
29125,"Maries County, Missouri",MO,0.138,0.1932,0.0831,0.51,Moderate Vulnerability,0.93,Very High Concern
29155,"Pemiscot County, Missouri",MO,0.1675,0.2408,0.1018,0.93,Very High Vulnerability,0.89,Very High Concern
29065,"Dent County, Missouri",MO,0.138,0.1932,0.0831,0.63,High Vulnerability,0.86,Very High Concern
29221,"Washington County, Missouri",MO,0.1638,0.2274,0.0985,0.79,High Vulnerability,0.86,Very High Concern
29129,"Mercer County, Missouri",MO,0.1482,0.2059,0.09,0.3,Low Vulnerability,0.76,High Concern
29163,"Pike County, Missouri",MO,0.1539,0.2112,0.0923,0.54,Moderate Vulnerability,0.88,Very High Concern
29061,"Daviess County, Missouri",MO,0.1482,0.2059,0.09,0.47,Moderate Vulnerability,0.84,Very High Concern
30053,"Lincoln County, Montana",MT,0.2461,0.291,0.1669,0.42,Moderate Vulnerability,0.35,Low Concern
29091,"Howell County, Missouri",MO,0.1646,0.2288,0.1006,0.67,High Vulnerability,0.67,High Concern
29051,"Cole County, Missouri",MO,0.142,0.1935,0.0846,0.26,Low Vulnerability,0.45,Moderate Concern
29173,"Ralls County, Missouri",MO,0.1464,0.2059,0.0878,0.1,Very Low Vulnerability,0.6,High Concern
30085,"Roosevelt County, Montana",MT,0.2639,0.3131,0.1799,0.89,Very High Vulnerability,0.76,High Concern
29115,"Linn County, Missouri",MO,0.1482,0.2059,0.09,0.27,Low Vulnerability,0.65,High Concern
29229,"Wright County, Missouri",MO,0.1646,0.2288,0.1006,0.9,Very High Vulnerability,0.86,Very High Concern
29205,"Shelby County, Missouri",MO,0.1464,0.2059,0.0878,0.4,Low Vulnerability,0.7,High Concern
30007,"Broadwater County, Montana",MT,0.2268,0.2694,0.1537,0.04,Very Low Vulnerability,0.2,Low Concern
29109,"Lawrence County, Missouri",MO,0.1576,0.218,0.0958,0.79,High Vulnerability,0.83,Very High Concern
29081,"Harrison County, Missouri",MO,0.1482,0.2059,0.09,0.74,High Vulnerability,0.76,High Concern
29139,"Montgomery County, Missouri",MO,0.1539,0.2112,0.0923,0.53,Moderate Vulnerability,0.73,High Concern
30027,"Fergus County, Montana",MT,0.267,0.3233,0.1824,0.24,Low Vulnerability,0.24,Low Concern
30077,"Powell County, Montana",MT,0.2268,0.2694,0.1537,0.25,Low Vulnerability,0.41,Moderate Concern
29075,"Gentry County, Missouri",MO,0.1482,0.2059,0.09,0.44,Moderate Vulnerability,0.65,High Concern
29045,"Clark County, Missouri",MO,0.1464,0.2059,0.0878,0.34,Low Vulnerability,0.8,High Concern
29179,"Reynolds County, Missouri",MO,0.1666,0.2322,0.101,0.56,Moderate Vulnerability,0.76,High Concern
30037,"Golden Valley County, Montana",MT,0.2639,0.3131,0.1799,0.05,Very Low Vulnerability,0.45,Moderate Concern
29145,"Newton County, Missouri",MO,0.1574,0.2191,0.0944,0.43,Moderate Vulnerability,0.67,High Concern
29195,"Saline County, Missouri",MO,0.1512,0.211,0.0903,0.82,Very High Vulnerability,0.76,High Concern
29101,"Johnson County, Missouri",MO,0.1441,0.2003,0.0858,0.35,Low Vulnerability,0.7,High Concern
30091,"Sheridan County, Montana",MT,0.2639,0.3131,0.1799,0.09,Very Low Vulnerability,0.17,Very Low Concern
29089,"Howard County, Missouri",MO,0.1512,0.211,0.0903,0.4,Moderate Vulnerability,0.59,Moderate Concern
29131,"Miller County, Missouri",MO,0.1544,0.2185,0.094,0.5,Moderate Vulnerability,0.6,High Concern
29067,"Douglas County, Missouri",MO,0.1646,0.2288,0.1006,0.52,Moderate Vulnerability,0.74,High Concern
30013,"Cascade County, Montana",MT,0.267,0.3233,0.1824,0.41,Moderate Vulnerability,0.33,Low Concern
29037,"Cass County, Missouri",MO,0.1425,0.1941,0.0845,0.12,Very Low Vulnerability,0.47,Moderate Concern
30051,"Liberty County, Montana",MT,0.267,0.3233,0.1824,0.41,Moderate Vulnerability,0.54,Moderate Concern
30071,"Phillips County, Montana",MT,0.2639,0.3131,0.1799,0.41,Moderate Vulnerability,0.35,Low Concern
29186,"Ste. Genevieve County, Missouri",MO,0.1638,0.2274,0.0985,0.19,Very Low Vulnerability,0.67,High Concern
29219,"Warren County, Missouri",MO,0.1539,0.2112,0.0923,0.38,Low Vulnerability,0.53,Moderate Concern
30061,"Mineral County, Montana",MT,0.2397,0.2895,0.1622,0.56,Moderate Vulnerability,0.35,Low Concern
29123,"Madison County, Missouri",MO,0.1666,0.2322,0.101,0.48,Moderate Vulnerability,0.84,Very High Concern
29059,"Dallas County, Missouri",MO,0.1567,0.2204,0.0948,0.7,High Vulnerability,0.89,Very High Concern
29165,"Platte County, Missouri",MO,0.1228,0.166,0.0722,0.1,Very Low Vulnerability,0.31,Low Concern
29153,"Ozark County, Missouri",MO,0.1646,0.2288,0.1006,0.58,Moderate Vulnerability,0.83,Very High Concern
29211,"Sullivan County, Missouri",MO,0.1482,0.2059,0.09,0.63,High Vulnerability,0.8,Very High Concern
30021,"Dawson County, Montana",MT,0.2639,0.3131,0.1799,0.08,Very Low Vulnerability,0.21,Low Concern
30043,"Jefferson County, Montana",MT,0.2268,0.2694,0.1537,0.05,Very Low Vulnerability,0.11,Very Low Concern
29197,"Schuyler County, Missouri",MO,0.1464,0.2059,0.0878,0.38,Low Vulnerability,0.74,High Concern
29510,"St. Louis city, Missouri",MO,0.1209,0.1818,0.0697,0.78,High Vulnerability,0.78,High Concern
42133,"York County, Pennsylvania",PA,0.1125,0.1566,0.0738,0.33,Low Vulnerability,0.1,Very Low Concern
46037,"Day County, South Dakota",SD,0.1018,0.1485,0.0747,0.18,Very Low Vulnerability,0.35,Low Concern
45053,"Jasper County, South Carolina",SC,0.1213,0.1858,0.0679,0.94,Very High Vulnerability,0.82,Very High Concern
41067,"Washington County, Oregon",OR,0.0862,0.107,0.0639,0.32,Low Vulnerability,0.45,Moderate Concern
45027,"Clarendon County, South Carolina",SC,0.1524,0.2446,0.0863,0.98,Very High Vulnerability,0.81,Very High Concern
45081,"Saluda County, South Carolina",SC,0.1512,0.2263,0.0862,0.79,High Vulnerability,0.76,High Concern
42005,"Armstrong County, Pennsylvania",PA,0.1257,0.1777,0.084,0.25,Low Vulnerability,0.24,Low Concern
45091,"York County, South Carolina",SC,0.1316,0.1985,0.0727,0.37,Low Vulnerability,0.41,Moderate Concern
42015,"Bradford County, Pennsylvania",PA,0.1235,0.1733,0.0818,0.35,Low Vulnerability,0.16,Very Low Concern
42107,"Schuylkill County, Pennsylvania",PA,0.1244,0.1756,0.0819,0.45,Moderate Vulnerability,0.24,Low Concern
46045,"Edmunds County, South Dakota",SD,0.1018,0.1485,0.0747,0.03,Very Low Vulnerability,0.04,Very Low Concern
42079,"Luzerne County, Pennsylvania",PA,0.117,0.1673,0.076,0.61,High Vulnerability,0.19,Very Low Concern
42043,"Dauphin County, Pennsylvania",PA,0.1052,0.1528,0.0691,0.5,Moderate Vulnerability,0.12,Very Low Concern
42069,"Lackawanna County, Pennsylvania",PA,0.1152,0.1668,0.0755,0.53,Moderate Vulnerability,0.11,Very Low Concern
42045,"Delaware County, Pennsylvania",PA,0.0993,0.1417,0.065,0.41,Moderate Vulnerability,0.06,Very Low Concern
42099,"Perry County, Pennsylvania",PA,0.1216,0.1702,0.0816,0.11,Very Low Vulnerability,0.21,Low Concern
42023,"Cameron County, Pennsylvania",PA,0.1296,0.1825,0.086,0.3,Low Vulnerability,0.3,Low Concern
45071,"Newberry County, South Carolina",SC,0.1516,0.2374,0.0859,0.92,Very High Vulnerability,0.67,High Concern
46011,"Brookings County, South Dakota",SD,0.1018,0.1463,0.0753,0.16,Very Low Vulnerability,0.3,Low Concern
42035,"Clinton County, Pennsylvania",PA,0.1252,0.1779,0.0833,0.49,Moderate Vulnerability,0.39,Low Concern
42087,"Mifflin County, Pennsylvania",PA,0.1356,0.1897,0.0925,0.47,Moderate Vulnerability,0.45,Moderate Concern
45037,"Edgefield County, South Carolina",SC,0.1467,0.226,0.0824,0.85,Very High Vulnerability,0.75,High Concern
42109,"Snyder County, Pennsylvania",PA,0.1356,0.1897,0.0925,0.23,Low Vulnerability,0.37,Low Concern
45007,"Anderson County, South Carolina",SC,0.1463,0.2228,0.0823,0.7,High Vulnerability,0.53,Moderate Concern
31121,"Merrick County, Nebraska",NE,0.0903,0.138,0.0558,0.2,Very Low Vulnerability,0.37,Low Concern
34019,"Hunterdon County, New Jersey",NJ,0.042,0.0871,0.0292,0.03,Very Low Vulnerability,0.03,Very Low Concern
31185,"York County, Nebraska",NE,0.0891,0.1354,0.0555,0.18,Very Low Vulnerability,0.11,Very Low Concern
30095,"Stillwater County, Montana",MT,0.2195,0.2623,0.146,0.04,Very Low Vulnerability,0.28,Low Concern
32029,"Storey County, Nevada",NV,0.1233,0.1958,0.0662,0.07,Very Low Vulnerability,0.59,Moderate Concern
30105,"Valley County, Montana",MT,0.2639,0.3131,0.1799,0.12,Very Low Vulnerability,0.16,Very Low Concern
33003,"Carroll County, New Hampshire",NH,0.1028,0.1274,0.0678,0.06,Very Low Vulnerability,0.07,Very Low Concern
31003,"Antelope County, Nebraska",NE,0.0848,0.1288,0.0521,0.1,Very Low Vulnerability,0.15,Very Low Concern
31095,"Jefferson County, Nebraska",NE,0.0891,0.1354,0.0555,0.22,Low Vulnerability,0.29,Low Concern
34027,"Morris County, New Jersey",NJ,0.0397,0.084,0.0271,0.12,Very Low Vulnerability,0.02,Very Low Concern
31087,"Hitchcock County, Nebraska",NE,0.087,0.1318,0.0537,0.19,Very Low Vulnerability,0.4,Low Concern
31011,"Boone County, Nebraska",NE,0.0848,0.1288,0.0521,0.03,Very Low Vulnerability,0.09,Very Low Concern
32017,"Lincoln County, Nevada",NV,0.139,0.2226,0.0755,0.42,Moderate Vulnerability,0.87,Very High Concern
33013,"Merrimack County, New Hampshire",NH,0.1037,0.1282,0.0687,0.15,Very Low Vulnerability,0.03,Very Low Concern
31023,"Butler County, Nebraska",NE,0.0891,0.1354,0.0555,0.12,Very Low Vulnerability,0.11,Very Low Concern
31075,"Grant County, Nebraska",NE,0.087,0.1318,0.0537,0.13,Very Low Vulnerability,0.3,Low Concern
31097,"Johnson County, Nebraska",NE,0.0891,0.1354,0.0555,0.58,Moderate Vulnerability,0.43,Moderate Concern
